,accommodation_type,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay,come_from,year,month
1975,Rural Tourism,198362,466570,..,6933,11856,..,Spain,2013,Dec
1976,Rural Tourism,81781,172647,..,2706,4726,..,Spain,2014,Jan
1977,Rural Tourism,113982,211023,..,4237,6174,..,Spain,2014,Feb
1978,Rural Tourism,139897,269885,..,6054,10177,..,Spain,2014,Mar
1979,Rural Tourism,216826,553201,..,9059,18216,..,Spain,2014,Apr
1980,Rural Tourism,192818,409074,..,9832,15371,..,Spain,2014,May
1981,Rural Tourism,193782,427290,..,10307,17935,..,Spain,2014,Jun
1982,Rural Tourism,249716,736580,..,17005,39369,..,Spain,2014,Jul
1983,Rural Tourism,358354,1294412,..,28286,76269,..,Spain,2014,Aug
1984,Rural Tourism,196718,450421,..,13103,25600,..,Spain,2014,Sep
1985,Rural Tourism,211272,409407,..,9149,15004,..,Spain,2014,Oct
1986,Rural Tourism,175985,351867,..,6509,9851,..,Spain,2014,Nov
1987,Rural Tourism,225529,531683,..,7124,12564,..,Spain,2014,Dec
1988,Rural Tourism,98496,225725,..,3515,5512,..,Spain,2015,Jan
1989,Rural Tourism,131738,258574,..,5817,8055,..,Spain,2015,Feb
1990,Rural Tourism,175353,354224,..,9250,13957,..,Spain,2015,Mar
1991,Rural Tourism,246144,583360,..,10496,19614,..,Spain,2015,Apr
1992,Rural Tourism,218737,447049,..,10532,16442,..,Spain,2015,May
1993,Rural Tourism,221141,466602,..,12450,21289,..,Spain,2015,Jun
1994,Rural Tourism,292593,840078,..,19700,43774,..,Spain,2015,Jul
1995,Rural Tourism,391107,1427545,..,33010,85049,..,Spain,2015,Aug
1996,Rural Tourism,229868,518521,..,15243,28092,..,Spain,2015,Sep
1997,Rural Tourism,267775,570610,..,12675,21069,..,Spain,2015,Oct
1998,Rural Tourism,188045,381350,..,7340,12158,..,Spain,2015,Nov
1999,Rural Tourism,252332,600901,..,7450,14084,..,Spain,2015,Dec
2000,Rural Tourism,121372,279303,..,4908,7298,..,Spain,2016,Jan
2001,Rural Tourism,151446,296423,..,5697,8235,..,Spain,2016,Feb
2002,Rural Tourism,257924,652660,..,11133,22056,..,Spain,2016,Mar
2003,Rural Tourism,211801,411010,..,7508,10911,..,Spain,2016,Apr
2004,Rural Tourism,218423,444691,..,10359,16112,..,Spain,2016,May
2005,Rural Tourism,241883,519255,..,14222,24745,..,Spain,2016,Jun
2006,Rural Tourism,348915,1002234,..,22229,52104,..,Spain,2016,Jul
2007,Rural Tourism,427987,1578783,..,32764,94903,..,Spain,2016,Aug
2008,Rural Tourism,253423,560201,..,16845,32732,..,Spain,2016,Sep
2009,Rural Tourism,279611,598887,..,13217,23115,..,Spain,2016,Oct
2010,Rural Tourism,189953,378463,..,6516,10309,..,Spain,2016,Nov
2011,Rural Tourism,266850,628132,..,8122,14989,..,Spain,2016,Dec
2012,Rural Tourism,117588,251917,..,4106,7178,..,Spain,2017,Jan
2013,Rural Tourism,168635,328512,..,4722,7330,..,Spain,2017,Feb
2014,Rural Tourism,210366,400765,..,6687,10142,..,Spain,2017,Mar
2015,Rural Tourism,347184,861071,..,15625,31194,..,Spain,2017,Apr
2016,Rural Tourism,226050,453997,..,10069,15662,..,Spain,2017,May
2017,Rural Tourism,286697,593649,..,14223,24864,..,Spain,2017,Jun
2018,Rural Tourism,374218,1060164,..,23542,57006,..,Spain,2017,Jul
2019,Rural Tourism,454211,1689173,..,32464,95040,..,Spain,2017,Aug
2020,Rural Tourism,295266,659315,..,17945,35247,..,Spain,2017,Sep
2021,Rural Tourism,275768,598195,..,13123,24210,..,Spain,2017,Oct
2022,Rural Tourism,200857,395854,..,7800,12758,..,Spain,2017,Nov
2023,Rural Tourism,308404,783207,..,8857,19428,..,Spain,2017,Dec
2024,Rural Tourism,122354,245173,..,3962,6169,..,Spain,2018,Jan
2025,Rural Tourism,165555,322464,..,5343,8972,..,Spain,2018,Feb
2026,Rural Tourism,286691,671497,..,10626,20288,..,Spain,2018,Mar
2027,Rural Tourism,272291,590474,..,9128,15520,..,Spain,2018,Apr
2028,Rural Tourism,238474,473314,..,11897,18919,..,Spain,2018,May
2029,Rural Tourism,308092,636879,..,14982,24383,..,Spain,2018,Jun
2030,Rural Tourism,355468,1006319,..,19928,45155,..,Spain,2018,Jul
2031,Rural Tourism,478559,1688517,..,32012,87484,..,Spain,2018,Aug
2032,Rural Tourism,309483,674832,..,18060,32737,..,Spain,2018,Sep
2033,Rural Tourism,295083,626720,..,12952,21943,..,Spain,2018,Oct
2034,Rural Tourism,254291,530099,..,8653,14413,..,Spain,2018,Nov
2035,Rural Tourism,309788,784980,..,8457,15403,..,Spain,2018,Dec
2036,Rural Tourism,121099,251440,..,3959,7121,..,Spain,2019,Jan
2037,Rural Tourism,170492,321656,..,5328,8012,..,Spain,2019,Feb
2038,Rural Tourism,249268,486163,..,7090,11326,..,Spain,2019,Mar
2039,Rural Tourism,309069,768872,..,13520,25230,..,Spain,2019,Apr
2040,Rural Tourism,271622,553155,..,12270,19041,..,Spain,2019,May
2041,Rural Tourism,334150,697327,..,15416,25416,..,Spain,2019,Jun
2042,Rural Tourism,390209,1092819,..,20847,50196,..,Spain,2019,Jul
2043,Rural Tourism,513135,1785166,..,34278,92647,..,Spain,2019,Aug
2044,Rural Tourism,296409,669151,..,16084,29322,..,Spain,2019,Sep
2045,Rural Tourism,291487,570230,..,11482,18588,..,Spain,2019,Oct
2046,Rural Tourism,271157,543782,..,7445,11908,..,Spain,2019,Nov
2047,Rural Tourism,313967,776363,..,8055,15556,..,Spain,2019,Dec
2048,Rural Tourism,140927,289188,..,3549,5439,..,Spain,2020,Jan
2049,Rural Tourism,200636,391086,..,4833,7445,..,Spain,2020,Feb
2050,Rural Tourism,45841,101420,..,1151,1838,..,Spain,2020,Mar
2051,Rural Tourism,..,..,..,..,..,..,Spain,2020,Apr
2052,Rural Tourism,..,..,..,..,..,..,Spain,2020,May
2053,Rural Tourism,113624,268569,..,3585,7539,..,Spain,2020,Jun
2054,Rural Tourism,387241,1290945,..,14506,39973,..,Spain,2020,Jul
2055,Rural Tourism,493393,1931050,..,26122,75147,..,Spain,2020,Aug
2056,Rural Tourism,241882,619362,..,10625,21641,..,Spain,2020,Sep
2057,Rural Tourism,151171,359394,..,5923,10408,..,Spain,2020,Oct
2058,Rural Tourism,..,..,..,..,..,..,Spain,2020,Nov
2059,Rural Tourism,80114,203466,..,1414,2510,..,Spain,2020,Dec
2060,Rural Tourism,30598,92474,..,597,1253,..,Spain,2021,Jan
2061,Rural Tourism,31942,91154,..,292,768,..,Spain,2021,Feb
2062,Rural Tourism,92575,219642,..,3226,5202,..,Spain,2021,Mar
2063,Rural Tourism,115622,283682,..,5358,9000,..,Spain,2021,Apr
2064,Rural Tourism,168571,353683,..,8227,12020,..,Spain,2021,May
2065,Rural Tourism,273018,639844,..,10416,17962,..,Spain,2021,Jun
2066,Rural Tourism,444624,1398478,..,25411,59346,..,Spain,2021,Jul
2067,Rural Tourism,550263,2082378,..,36573,99439,..,Spain,2021,Aug
2068,Rural Tourism,339826,820659,..,19350,36763,..,Spain,2021,Sep
2069,Rural Tourism,368062,851907,..,15692,26893,..,Spain,2021,Oct
2070,Rural Tourism,222429,464356,..,7383,12503,..,Spain,2021,Nov
2071,Rural Tourism,267455,681559,..,7460,13992,..,Spain,2021,Dec
2072,Rural Tourism,125924,288042,..,2946,4498,..,Spain,2022,Jan
2073,Rural Tourism,187096,397082,..,3964,6452,..,Spain,2022,Feb
2074,Rural Tourism,190368,395965,..,4582,6821,..,Spain,2022,Mar
2075,Rural Tourism,341359,843266,..,13446,24552,..,Spain,2022,Apr
2076,Rural Tourism,270110,565274,..,12934,19445,..,Spain,2022,May
2077,Rural Tourism,308637,698611,..,14301,25203,..,Spain,2022,Jun
2078,Rural Tourism,430990,1296106,..,21855,52202,..,Spain,2022,Jul
2079,Rural Tourism,504888,1866009,..,30362,81935,..,Spain,2022,Aug
2080,Hotels,1128446,5761463,..,10642,23445,..,Foreign,2001,Jan
2081,Hotels,1339747,6884292,..,24422,44113,..,Foreign,2001,Feb
2082,Hotels,1814012,8602828,..,23163,46066,..,Foreign,2001,Mar
2083,Hotels,2364361,10211964,..,34462,63699,..,Foreign,2001,Apr
2084,Hotels,3008382,14771434,..,42735,72837,..,Foreign,2001,May
2085,Hotels,2967681,16450180,..,52104,96290,..,Foreign,2001,Jun
2086,Hotels,3161227,19011751,..,59357,129386,..,Foreign,2001,Jul
2087,Hotels,3261505,19130357,..,72248,154930,..,Foreign,2001,Aug
2088,Hotels,3083433,17623937,..,54881,105840,..,Foreign,2001,Sep
2089,Hotels,2450777,13262332,..,40615,72332,..,Foreign,2001,Oct
2090,Hotels,1321662,6441212,..,21212,39454,..,Foreign,2001,Nov
2091,Hotels,1110768,5268853,..,20967,39328,..,Foreign,2001,Dec
2092,Hotels,1049417,5635583,..,11998,25169,..,Foreign,2002,Jan
2093,Hotels,1344246,6623530,..,17863,36035,..,Foreign,2002,Feb
2094,Hotels,1893318,8579091,..,24406,50341,..,Foreign,2002,Mar
2095,Hotels,2227104,9254630,..,38022,72547,..,Foreign,2002,Apr
2096,Hotels,2876419,13641013,..,48252,85721,..,Foreign,2002,May
2097,Hotels,2816523,15372858,..,53667,98374,..,Foreign,2002,Jun
2098,Hotels,3081427,17785730,..,56728,125335,..,Foreign,2002,Jul
2099,Hotels,3290469,18540317,..,78887,165354,..,Foreign,2002,Aug
2100,Hotels,3018167,16474733,..,60543,122168,..,Foreign,2002,Sep
2101,Hotels,2518553,12732147,..,40162,79410,..,Foreign,2002,Oct
2102,Hotels,1351144,6075182,..,20574,48371,..,Foreign,2002,Nov
2103,Hotels,1143903,5121580,..,22947,45146,..,Foreign,2002,Dec
2104,Hotels,1104571,5612594,..,15409,33460,..,Foreign,2003,Jan
2105,Hotels,1277772,6227817,..,15886,35896,..,Foreign,2003,Feb
2106,Hotels,1799611,8307571,..,24806,46516,..,Foreign,2003,Mar
2107,Hotels,2312185,9777044,..,42114,71032,..,Foreign,2003,Apr
2108,Hotels,2997131,13871208,..,53264,90099,..,Foreign,2003,May
2109,Hotels,3008150,15961355,..,57548,100109,..,Foreign,2003,Jun
2110,Hotels,3191954,17844523,..,62536,121978,..,Foreign,2003,Jul
2111,Hotels,3375712,19349620,..,88235,171355,..,Foreign,2003,Aug
2112,Hotels,3009162,16193655,..,74183,136980,..,Foreign,2003,Sep
2113,Hotels,2575780,12560034,..,46137,88338,..,Foreign,2003,Oct
2114,Hotels,1389169,5997743,..,28164,58651,..,Foreign,2003,Nov
2115,Hotels,1207412,5162321,..,23618,44825,..,Foreign,2003,Dec
2116,Hotels,1138833,5640535,..,17117,37396,..,Foreign,2004,Jan
2117,Hotels,1421654,6591878,..,27881,57470,..,Foreign,2004,Feb
2118,Hotels,1848734,8072847,..,23490,49958,..,Foreign,2004,Mar
2119,Hotels,2281347,9231120,..,39052,68085,..,Foreign,2004,Apr
2120,Hotels,2978468,13226514,..,60474,106010,..,Foreign,2004,May
2121,Hotels,2874994,14870928,..,69306,134977,..,Foreign,2004,Jun
2122,Hotels,3181632,17354850,..,73944,150307,..,Foreign,2004,Jul
2123,Hotels,3411970,18680751,..,89248,179329,..,Foreign,2004,Aug
2124,Hotels,3130015,16486885,..,76224,146292,..,Foreign,2004,Sep
2125,Hotels,2664099,12847986,..,58544,109316,..,Foreign,2004,Oct
2126,Hotels,1464468,6313220,..,27273,54438,..,Foreign,2004,Nov
2127,Hotels,1223650,5336104,..,24298,44361,..,Foreign,2004,Dec
2128,Hotels,1217437,5994553,..,19574,43939,..,Foreign,2005,Jan
2129,Hotels,1427854,6524410,..,21723,42508,..,Foreign,2005,Feb
2130,Hotels,1855915,7893526,..,29215,51815,..,Foreign,2005,Mar
2131,Hotels,2199987,8794928,..,46791,85590,..,Foreign,2005,Apr
2132,Hotels,3091461,13562524,..,62221,108811,..,Foreign,2005,May
2133,Hotels,3105493,15451412,..,73130,141556,..,Foreign,2005,Jun
2134,Hotels,3428676,18100371,..,78224,155130,..,Foreign,2005,Jul
2135,Hotels,3569348,19280936,..,94104,186379,..,Foreign,2005,Aug
2136,Hotels,3404707,17286343,..,76562,142141,..,Foreign,2005,Sep
2137,Hotels,2786249,13594059,..,60491,112714,..,Foreign,2005,Oct
2138,Hotels,1613591,6757162,..,33974,74247,..,Foreign,2005,Nov
2139,Hotels,1327967,5521615,..,30622,56508,..,Foreign,2005,Dec
2140,Hotels,1452820,6531942,..,24410,51223,..,Foreign,2006,Jan
2141,Hotels,1666259,6827137,..,27239,54223,..,Foreign,2006,Feb
2142,Hotels,2210496,8659896,..,28351,58458,..,Foreign,2006,Mar
2143,Hotels,2903189,10853135,..,56099,95036,..,Foreign,2006,Apr
2144,Hotels,3643827,14851186,..,69669,120865,..,Foreign,2006,May
2145,Hotels,3784857,17654210,..,72335,135348,..,Foreign,2006,Jun
2146,Hotels,4115860,20289220,..,79455,158986,..,Foreign,2006,Jul
2147,Hotels,4159747,20269122,..,95480,183759,..,Foreign,2006,Aug
2148,Hotels,3856695,18290662,..,81536,145052,..,Foreign,2006,Sep
2149,Hotels,3210259,14040839,..,61369,111318,..,Foreign,2006,Oct
2150,Hotels,1860034,7318339,..,28609,62252,..,Foreign,2006,Nov
2151,Hotels,1547719,6353918,..,29890,56858,..,Foreign,2006,Dec
2152,Hotels,1554060,6771914,..,22191,54884,..,Foreign,2007,Jan
2153,Hotels,1764351,7117090,..,29110,65665,..,Foreign,2007,Feb
2154,Hotels,2382611,9288373,..,34004,75938,..,Foreign,2007,Mar
2155,Hotels,2943555,11013241,..,59545,112532,..,Foreign,2007,Apr
2156,Hotels,3623731,14630379,..,80021,147701,..,Foreign,2007,May
2157,Hotels,3897465,17608054,..,87262,167435,..,Foreign,2007,Jun
2158,Hotels,4173411,20410430,..,85287,166534,..,Foreign,2007,Jul
2159,Hotels,4371626,20882537,..,102940,196768,..,Foreign,2007,Aug
2160,Hotels,4017579,18532576,..,89593,159532,..,Foreign,2007,Sep
2161,Hotels,3315576,14270794,..,76623,137922,..,Foreign,2007,Oct
2162,Hotels,2032235,7762364,..,35728,77109,..,Foreign,2007,Nov
2163,Hotels,1706545,6805024,..,29402,64540,..,Foreign,2007,Dec
2164,Hotels,1655332,7048547,..,27043,57337,..,Foreign,2008,Jan
2165,Hotels,1915534,7802745,..,29706,71962,..,Foreign,2008,Feb
2166,Hotels,2516444,9653678,..,38381,83854,..,Foreign,2008,Mar
2167,Hotels,2912321,10828903,..,56891,111997,..,Foreign,2008,Apr
2168,Hotels,3883693,15547934,..,86352,151093,..,Foreign,2008,May
2169,Hotels,3836568,17294496,..,79605,146056,..,Foreign,2008,Jun
2170,Hotels,4241225,20960235,..,80528,164380,..,Foreign,2008,Jul
2171,Hotels,4370616,21102064,..,92906,179583,..,Foreign,2008,Aug
2172,Hotels,3934420,18117526,..,84236,154864,..,Foreign,2008,Sep
2173,Hotels,3196269,13855895,..,63188,117453,..,Foreign,2008,Oct
2174,Hotels,1797971,7097485,..,30082,64758,..,Foreign,2008,Nov
2175,Hotels,1497327,6054041,..,24374,52473,..,Foreign,2008,Dec
2176,Hotels,1385510,6232114,..,20615,52008,..,Foreign,2009,Jan
2177,Hotels,1554878,6454422,..,25126,53911,..,Foreign,2009,Feb
2178,Hotels,2010533,8151127,..,26695,60314,..,Foreign,2009,Mar
2179,Hotels,2664552,10187933,..,47184,87697,..,Foreign,2009,Apr
2180,Hotels,3439471,13838041,..,75190,131560,..,Foreign,2009,May
2181,Hotels,3441176,16117834,..,76733,136212,..,Foreign,2009,Jun
2182,Hotels,3824232,19060290,..,77905,149924,..,Foreign,2009,Jul
2183,Hotels,3859840,18938228,..,89208,164740,..,Foreign,2009,Aug
2184,Hotels,3550788,16533993,..,83460,150910,..,Foreign,2009,Sep
2185,Hotels,3052345,13005698,..,69495,121471,..,Foreign,2009,Oct
2186,Hotels,1720264,6748120,..,27055,59618,..,Foreign,2009,Nov
2187,Hotels,1498646,5960138,..,23604,45518,..,Foreign,2009,Dec
2188,Hotels,1415852,6213827,..,17306,43100,..,Foreign,2010,Jan
2189,Hotels,1667864,6836289,..,23366,54271,..,Foreign,2010,Feb
2190,Hotels,2162891,8701662,..,28352,62717,..,Foreign,2010,Mar
2191,Hotels,2908696,10267711,..,53729,99875,..,Foreign,2010,Apr
2192,Hotels,3767873,14701698,..,91029,144302,..,Foreign,2010,May
2193,Hotels,3700356,16803178,..,87775,150768,..,Foreign,2010,Jun
2194,Hotels,4396950,20997313,..,95953,182414,..,Foreign,2010,Jul
2195,Hotels,4415000,21644649,..,111030,209372,..,Foreign,2010,Aug
2196,Hotels,4092199,18751943,..,102155,180775,..,Foreign,2010,Sep
2197,Hotels,3493119,14665216,..,75055,137978,..,Foreign,2010,Oct
2198,Hotels,1985132,7882715,..,26297,53822,..,Foreign,2010,Nov
2199,Hotels,1649610,6460989,..,22758,46780,..,Foreign,2010,Dec
2200,Hotels,1571522,7094015,..,16289,43074,..,Foreign,2011,Jan
2201,Hotels,1836899,7881283,..,19199,44357,..,Foreign,2011,Feb
2202,Hotels,2448781,10332800,..,27610,55903,..,Foreign,2011,Mar
2203,Hotels,3334785,12740491,..,54829,96470,..,Foreign,2011,Apr
2204,Hotels,4050476,16310880,..,85954,139715,..,Foreign,2011,May
2205,Hotels,4379761,20099117,..,94352,160080,..,Foreign,2011,Jun
2206,Hotels,4957883,23878232,..,92280,166755,..,Foreign,2011,Jul
2207,Hotels,4993261,24400781,..,115487,208201,..,Foreign,2011,Aug
2208,Hotels,4492404,20901356,..,102556,165804,..,Foreign,2011,Sep
2209,Hotels,3764282,16247370,..,68945,115645,..,Foreign,2011,Oct
2210,Hotels,2010452,8386987,..,25147,53294,..,Foreign,2011,Nov
2211,Hotels,1701588,6963618,..,19958,40638,..,Foreign,2011,Dec
2212,Hotels,1644195,7524295,..,17688,40126,..,Foreign,2012,Jan
2213,Hotels,1863427,7979704,..,19718,44289,..,Foreign,2012,Feb
2214,Hotels,2426789,9851578,..,28623,53837,..,Foreign,2012,Mar
2215,Hotels,3225730,12107173,..,57924,98711,..,Foreign,2012,Apr
2216,Hotels,4114595,16781993,..,92498,144212,..,Foreign,2012,May
2217,Hotels,4423344,20569376,..,87989,154880,..,Foreign,2012,Jun
2218,Hotels,5038038,24784964,..,88763,157990,..,Foreign,2012,Jul
2219,Hotels,5025979,25092719,..,114037,201591,..,Foreign,2012,Aug
2220,Hotels,4735668,22083118,..,113770,190141,..,Foreign,2012,Sep
2221,Hotels,3707277,16327182,..,73689,125785,..,Foreign,2012,Oct
2222,Hotels,2041577,8366415,..,25488,55094,..,Foreign,2012,Nov
2223,Hotels,1690109,7089783,..,22566,47885,..,Foreign,2012,Dec
2224,Hotels,1587007,7418969,..,15890,37602,..,Foreign,2013,Jan
2225,Hotels,1803744,7827815,..,19090,43089,..,Foreign,2013,Feb
2226,Hotels,2574096,10475908,..,34389,69053,..,Foreign,2013,Mar
2227,Hotels,3175137,11963621,..,58292,96028,..,Foreign,2013,Apr
2228,Hotels,4435018,18162269,..,107480,160847,..,Foreign,2013,May
2229,Hotels,4615862,21451621,..,114337,184894,..,Foreign,2013,Jun
2230,Hotels,5021913,25171724,..,102933,177972,..,Foreign,2013,Jul
2231,Hotels,5289147,26024469,..,125507,220304,..,Foreign,2013,Aug
2232,Hotels,4831191,22708696,..,122999,198426,..,Foreign,2013,Sep
2233,Hotels,3938882,17407737,..,81785,134712,..,Foreign,2013,Oct
2234,Hotels,2150141,8882441,..,26677,52661,..,Foreign,2013,Nov
2235,Hotels,1829407,7900963,..,19527,41925,..,Foreign,2013,Dec
2236,Hotels,1751060,8261004,..,16207,35909,..,Foreign,2014,Jan
2237,Hotels,1917447,8418274,..,18179,39940,..,Foreign,2014,Feb
2238,Hotels,2609411,11091589,..,26479,52839,..,Foreign,2014,Mar
2239,Hotels,3461067,13283988,..,71011,107080,..,Foreign,2014,Apr
2240,Hotels,4616453,18131256,..,133714,200891,..,Foreign,2014,May
2241,Hotels,4768556,21698004,..,130931,200813,..,Foreign,2014,Jun
2242,Hotels,5086871,24698709,..,122714,199653,..,Foreign,2014,Jul
2243,Hotels,5544353,26540528,..,151107,249743,..,Foreign,2014,Aug
2244,Hotels,5071167,23305499,..,153019,235663,..,Foreign,2014,Sep
2245,Hotels,4187495,18065539,..,100843,163402,..,Foreign,2014,Oct
2246,Hotels,2181465,9049843,..,30700,57526,..,Foreign,2014,Nov
2247,Hotels,1936437,7986508,..,23560,43061,..,Foreign,2014,Dec
2248,Hotels,1858514,8360385,..,19695,40314,..,Foreign,2015,Jan
2249,Hotels,2058753,8692060,..,21465,42917,..,Foreign,2015,Feb
2250,Hotels,2655636,10880104,..,36897,67772,..,Foreign,2015,Mar
2251,Hotels,3637340,13599890,..,81877,124997,..,Foreign,2015,Apr
2252,Hotels,4984371,19233177,..,151743,210203,..,Foreign,2015,May
2253,Hotels,4893862,21521458,..,161539,237804,..,Foreign,2015,Jun
2254,Hotels,5441003,25979666,..,153172,240253,..,Foreign,2015,Jul
2255,Hotels,5802487,27537189,..,171355,286250,..,Foreign,2015,Aug
2256,Hotels,5262357,23988101,..,173654,268376,..,Foreign,2015,Sep
2257,Hotels,4548026,19487673,..,121910,183448,..,Foreign,2015,Oct
2258,Hotels,2453388,10002281,..,36967,64164,..,Foreign,2015,Nov
2259,Hotels,2097633,8698839,..,27454,49907,..,Foreign,2015,Dec
2260,Hotels,2071241,9042054,..,20486,43295,..,Foreign,2016,Jan
2261,Hotels,2370156,9869534,..,24315,45139,..,Foreign,2016,Feb
2262,Hotels,3111627,12603332,..,44159,75326,..,Foreign,2016,Mar
2263,Hotels,3951035,15156783,..,81227,128213,..,Foreign,2016,Apr
2264,Hotels,5372881,21402102,..,161431,231903,..,Foreign,2016,May
2265,Hotels,5457337,24080008,..,168635,248405,..,Foreign,2016,Jun
2266,Hotels,6100964,28362245,..,149827,243160,..,Foreign,2016,Jul
2267,Hotels,6194038,29257315,..,176566,294556,..,Foreign,2016,Aug
2268,Hotels,5813937,26001999,..,190246,285702,..,Foreign,2016,Sep
2269,Hotels,4916290,21145869,..,135116,209345,..,Foreign,2016,Oct
2270,Hotels,2600378,10658131,..,39986,73408,..,Foreign,2016,Nov
2271,Hotels,2308244,9431229,..,29248,52175,..,Foreign,2016,Dec
2272,Hotels,2329619,9883800,..,24828,49883,..,Foreign,2017,Jan
2273,Hotels,2531890,10121322,..,28754,51365,..,Foreign,2017,Feb
2274,Hotels,3214910,12569758,..,39157,73660,..,Foreign,2017,Mar
2275,Hotels,4520901,16791693,..,101943,160948,..,Foreign,2017,Apr
2276,Hotels,5666062,22416238,..,167848,246606,..,Foreign,2017,May
2277,Hotels,5854925,25795662,..,172121,268953,..,Foreign,2017,Jun
2278,Hotels,6456965,29288076,..,160147,274194,..,Foreign,2017,Jul
2279,Hotels,6367755,29594071,..,172552,305846,..,Foreign,2017,Aug
2280,Hotels,6169916,26604670,..,203179,307209,..,Foreign,2017,Sep
2281,Hotels,5155569,21639148,..,152106,228779,..,Foreign,2017,Oct
2282,Hotels,2727362,10813437,..,45864,78778,..,Foreign,2017,Nov
2283,Hotels,2344059,9228127,..,30677,58561,..,Foreign,2017,Dec
2284,Hotels,2390570,9936282,..,25721,53783,..,Foreign,2018,Jan
2285,Hotels,2617623,10289137,..,30444,60996,..,Foreign,2018,Feb
2286,Hotels,3395532,12946909,..,48437,88017,..,Foreign,2018,Mar
2287,Hotels,4345053,15947842,..,84224,150357,..,Foreign,2018,Apr
2288,Hotels,5789920,22732654,..,151154,232858,..,Foreign,2018,May
2289,Hotels,5977593,25311127,..,143035,235585,..,Foreign,2018,Jun
2290,Hotels,6327142,28532030,..,130582,234447,..,Foreign,2018,Jul
2291,Hotels,6319039,28772169,..,155147,290528,..,Foreign,2018,Aug
2292,Hotels,6160333,26357900,..,171572,279172,..,Foreign,2018,Sep
2293,Hotels,5311648,21846402,..,120873,200210,..,Foreign,2018,Oct
2294,Hotels,2934271,11105954,..,41644,97946,..,Foreign,2018,Nov
2295,Hotels,2577031,9702778,..,36030,67581,..,Foreign,2018,Dec
2296,Hotels,2495901,10006273,..,26066,57149,..,Foreign,2019,Jan
