destination,year,month,travellers_Spain,nights_Spain,travellers_Foreign,nights_Foreign,travellers_All,nights_All,avg_stay_All
Vigo,2017,Oct,25589.0,48770.0,12275.0,22395.0,37864.0,71165.0,1.9
Vigo,2017,Nov,22075.0,41288.0,6508.0,12421.0,28583.0,53709.0,1.9
Vigo,2017,Dec,26218.0,44527.0,6999.0,13707.0,33217.0,58234.0,1.8
Vigo,2018,Jan,18903.0,41714.0,5263.0,11085.0,24166.0,52799.0,2.2
Vigo,2018,Feb,16350.0,30111.0,4941.0,10353.0,21291.0,40464.0,1.9
Vigo,2018,Mar,21510.0,39324.0,6682.0,13172.0,28192.0,52496.0,1.9
Vigo,2018,Apr,24968.0,47670.0,10094.0,19218.0,35062.0,66888.0,1.9
Vigo,2018,May,22527.0,41910.0,12740.0,22828.0,35267.0,64738.0,1.8
Vigo,2018,Jun,24889.0,49015.0,13959.0,27720.0,38848.0,76735.0,2.0
Vigo,2018,Jul,29268.0,64851.0,15353.0,28683.0,44621.0,93534.0,2.1
Vigo,2018,Aug,33239.0,76223.0,18155.0,36927.0,51394.0,113150.0,2.2
Vigo,2018,Sep,26437.0,55532.0,16306.0,30767.0,42743.0,86299.0,2.0
Vigo,2018,Oct,21886.0,45411.0,12117.0,25218.0,34003.0,70629.0,2.1
Vigo,2018,Nov,21287.0,41865.0,5390.0,11550.0,26677.0,53415.0,2.0
Vigo,2018,Dec,26218.0,44527.0,6999.0,13707.0,33217.0,58234.0,1.8
Vigo,2019,Jan,19448.0,42455.0,5636.0,13357.0,25084.0,55812.0,2.2
Vigo,2019,Feb,17766.0,40752.0,5212.0,10349.0,22978.0,51101.0,2.2
Vigo,2019,Mar,20248.0,46941.0,6231.0,13395.0,26479.0,60336.0,2.3
Vigo,2019,Apr,25257.0,55388.0,9834.0,19727.0,35091.0,75115.0,2.1
Vigo,2019,May,23261.0,52997.0,12268.0,22759.0,35529.0,75756.0,2.1
Vigo,2019,Jun,24670.0,57170.0,14220.0,29070.0,38890.0,86240.0,2.2
Vigo,2019,Jul,29963.0,75095.0,13296.0,28621.0,43259.0,103716.0,2.4
Vigo,2019,Aug,33289.0,91068.0,15900.0,31606.0,49189.0,122674.0,2.5
Vigo,2019,Sep,27160.0,62504.0,15559.0,29012.0,42719.0,91516.0,2.1
Vigo,2019,Oct,23967.0,52471.0,9722.0,19707.0,33689.0,72178.0,2.1
Vigo,2019,Nov,24139.0,52387.0,6894.0,12856.0,31033.0,65243.0,2.1
Vigo,2019,Dec,40154.0,77767.0,5978.0,11253.0,46132.0,89020.0,1.9
Vigo,2020,Jan,19627.0,44740.0,4953.0,9221.0,24580.0,53961.0,2.2
Vigo,2020,Feb,17202.0,41185.0,5106.0,10213.0,22308.0,51398.0,2.3
Vigo,2020,Mar,7812.0,15501.0,2160.0,4534.0,9972.0,20035.0,2.0
Vigo,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vigo,2020,Jul,17075.0,38442.0,3898.0,11419.0,20973.0,49861.0,2.4
Vigo,2020,Aug,22663.0,56129.0,4497.0,11692.0,27160.0,67821.0,2.5
Vigo,2020,Sep,15065.0,33814.0,2848.0,7844.0,17913.0,41658.0,2.3
Vigo,2020,Oct,11650.0,28052.0,2257.0,5928.0,13907.0,33980.0,2.4
Vigo,2020,Nov,7527.0,21186.0,1012.0,4078.0,8539.0,25264.0,3.0
Vigo,2020,Dec,7238.0,18931.0,1026.0,3294.0,8264.0,22225.0,2.7
Vigo,2021,Jan,6329.0,17025.0,1359.0,5688.0,7688.0,22713.0,3.0
Vigo,2021,Feb,7429.0,17738.0,1142.0,3931.0,8571.0,21669.0,2.5
Vigo,2021,Mar,9498.0,20905.0,1287.0,3505.0,10785.0,24410.0,2.3
Vigo,2021,Apr,10391.0,22318.0,1316.0,2996.0,11707.0,25314.0,2.2
Vigo,2021,May,14228.0,28548.0,2712.0,5023.0,16940.0,33571.0,2.0
Vigo,2021,Jun,19856.0,40959.0,5588.0,13300.0,25444.0,54259.0,2.1
Vigo,2021,Jul,32044.0,76011.0,6512.0,15182.0,38556.0,91193.0,2.4
Vigo,2021,Aug,36669.0,94236.0,7836.0,20446.0,44505.0,114682.0,2.6
Vigo,2021,Sep,24520.0,57705.0,8390.0,17009.0,32910.0,74714.0,2.3
Vigo,2021,Oct,24012.0,52379.0,7833.0,15879.0,31845.0,68258.0,2.1
Vigo,2021,Nov,23537.0,46468.0,4819.0,9958.0,28356.0,56426.0,2.0
Vigo,2021,Dec,34828.0,65108.0,4502.0,9367.0,39330.0,74475.0,1.9
Vigo,2022,Jan,15566.0,27240.0,3198.0,9190.0,18764.0,36430.0,1.9
Vigo,2022,Feb,18233.0,34725.0,4511.0,8879.0,22744.0,43604.0,1.9
Vigo,2022,Mar,20734.0,43168.0,6131.0,11404.0,26865.0,54572.0,2.0
Vigo,2022,Apr,27370.0,51692.0,9420.0,16616.0,36790.0,68308.0,1.9
Vigo,2022,May,22906.0,48191.0,11531.0,20468.0,34437.0,68659.0,2.0
Vigo,2022,Jun,27901.0,61084.0,11005.0,19533.0,38906.0,80617.0,2.1
Vigo,2022,Jul,33249.0,74599.0,12858.0,25146.0,46107.0,99745.0,2.2
Vigo,2022,Aug,38713.0,88851.0,14310.0,27998.0,53023.0,116849.0,2.2
