,accommodation,year,month,travellers,nights,avg_stay
2437,Campings,2003,Oct,0.0,0.0,0.0
2438,Campings,2003,Nov,3.0,86.0,28.67
2439,Campings,2003,Dec,31.0,139.0,4.48
2440,Campings,2004,Jan,0.0,0.0,0.0
2441,Campings,2004,Jan,0.0,0.0,0.0
2442,Campings,2004,Jan,0.0,0.0,0.0
2443,Campings,2004,Feb,10.0,24.0,2.4
2444,Campings,2004,Mar,13.0,80.0,6.15
2445,Campings,2004,Apr,473.0,1316.0,2.78
2446,Campings,2004,May,940.0,2230.0,2.37
2447,Campings,2004,Jun,4345.0,12912.0,2.97
2448,Campings,2004,Jul,15972.0,37772.0,2.36
2449,Campings,2004,Aug,28275.0,66533.0,2.35
2450,Campings,2004,Sep,3820.0,8255.0,2.16
2451,Campings,2004,Oct,238.0,523.0,2.2
2452,Campings,2004,Nov,118.0,313.0,2.65
2453,Campings,2004,Dec,23.0,151.0,6.57
2454,Campings,2005,Jan,87.0,161.0,1.85
2455,Campings,2005,Feb,14.0,41.0,2.93
2456,Campings,2005,Mar,109.0,268.0,2.46
2457,Campings,2005,Apr,397.0,538.0,1.36
2458,Campings,2005,May,1120.0,2591.0,2.31
2459,Campings,2005,Jun,6144.0,15214.0,2.48
2460,Campings,2005,Jul,15263.0,36866.0,2.42
2461,Campings,2005,Aug,32763.0,73531.0,2.24
2462,Campings,2005,Sep,4736.0,8667.0,1.83
2463,Campings,2005,Oct,229.0,849.0,3.71
2464,Campings,2005,Nov,39.0,693.0,17.77
2465,Campings,2005,Dec,0.0,75.0,0.0
2466,Campings,2005,Dec,0.0,75.0,0.0
2467,Campings,2005,Dec,0.0,75.0,0.0
2468,Campings,2006,Jan,55.0,67.0,1.22
2469,Campings,2006,Feb,117.0,156.0,1.33
2470,Campings,2006,Mar,96.0,149.0,1.55
2471,Campings,2006,Apr,963.0,2107.0,2.19
2472,Campings,2006,May,1342.0,3420.0,2.55
2473,Campings,2006,Jun,4463.0,12750.0,2.86
2474,Campings,2006,Jul,16246.0,42333.0,2.61
2475,Campings,2006,Aug,28416.0,65438.0,2.3
2476,Campings,2006,Sep,4292.0,9091.0,2.12
2477,Campings,2006,Oct,166.0,326.0,1.96
2478,Campings,2006,Nov,86.0,163.0,1.9
2479,Campings,2006,Dec,20.0,124.0,6.2
2480,Campings,2007,Jan,14.0,23.0,1.64
2481,Campings,2007,Feb,53.0,87.0,1.64
2482,Campings,2007,Mar,142.0,302.0,2.13
2483,Campings,2007,Apr,617.0,1688.0,2.74
2484,Campings,2007,May,1559.0,3912.0,2.51
2485,Campings,2007,Jun,3607.0,9645.0,2.67
2486,Campings,2007,Jul,14378.0,38939.0,2.71
2487,Campings,2007,Aug,30497.0,69887.0,2.29
2488,Campings,2007,Sep,4706.0,10858.0,2.31
2489,Campings,2007,Oct,374.0,863.0,2.31
2490,Campings,2007,Nov,194.0,552.0,2.85
2491,Campings,2007,Dec,124.0,132.0,1.06
2492,Campings,2008,Jan,179.0,218.0,1.22
2493,Campings,2008,Feb,169.0,234.0,1.38
2494,Campings,2008,Mar,605.0,1086.0,1.8
2495,Campings,2008,Apr,813.0,2088.0,2.57
2496,Campings,2008,May,1731.0,3206.0,1.85
2497,Campings,2008,Jun,4599.0,10692.0,2.32
2498,Campings,2008,Jul,13446.0,34305.0,2.55
2499,Campings,2008,Aug,25345.0,58375.0,2.3
2500,Campings,2008,Sep,3418.0,9453.0,2.77
2501,Campings,2008,Oct,210.0,486.0,2.31
2502,Campings,2008,Nov,93.0,120.0,1.29
2503,Campings,2008,Dec,69.0,99.0,1.43
2504,Campings,2009,Jan,32.0,47.0,1.47
2505,Campings,2009,Feb,120.0,176.0,1.47
2506,Campings,2009,Mar,261.0,528.0,2.02
2507,Campings,2009,Apr,817.0,1349.0,1.65
2508,Campings,2009,May,1577.0,2999.0,1.9
2509,Campings,2009,Jun,4098.0,9427.0,2.3
2510,Campings,2009,Jul,12752.0,30150.0,2.36
2511,Campings,2009,Aug,22957.0,57073.0,2.49
2512,Campings,2009,Sep,4579.0,11143.0,2.43
2513,Campings,2009,Oct,125.0,387.0,3.1
2514,Campings,2009,Nov,82.0,255.0,3.11
2515,Campings,2009,Dec,57.0,134.0,2.35
2516,Campings,2010,Jan,98.0,161.0,1.64
2517,Campings,2010,Feb,86.0,164.0,1.91
2518,Campings,2010,Mar,315.0,506.0,1.61
2519,Campings,2010,Apr,1080.0,1533.0,1.42
2520,Campings,2010,May,1551.0,2788.0,1.8
2521,Campings,2010,Jun,4247.0,9411.0,2.22
2522,Campings,2010,Jul,16586.0,33176.0,2.0
2523,Campings,2010,Aug,29449.0,62585.0,2.13
2524,Campings,2010,Sep,5816.0,15533.0,2.67
2525,Campings,2010,Oct,199.0,529.0,2.66
2526,Campings,2010,Nov,124.0,267.0,2.15
2527,Campings,2010,Dec,74.0,175.0,2.36
2528,Campings,2011,Jan,0.0,0.0,0.0
2529,Campings,2011,Jan,0.0,0.0,0.0
2530,Campings,2011,Jan,0.0,0.0,0.0
2531,Campings,2011,Feb,54.0,68.0,1.26
2532,Campings,2011,Mar,217.0,488.0,2.25
2533,Campings,2011,Apr,1060.0,1962.0,1.85
2534,Campings,2011,May,1738.0,3755.0,2.16
2535,Campings,2011,Jun,4713.0,12371.0,2.62
2536,Campings,2011,Jul,15093.0,33510.0,2.22
2537,Campings,2011,Aug,28283.0,61124.0,2.16
2538,Campings,2011,Sep,4925.0,10229.0,2.08
2539,Campings,2011,Oct,269.0,498.0,1.85
2540,Campings,2011,Nov,76.0,133.0,1.75
2541,Campings,2011,Dec,0.0,0.0,0.0
2542,Campings,2011,Dec,0.0,0.0,0.0
2543,Campings,2011,Dec,0.0,0.0,0.0
2544,Campings,2012,Jan,30.0,137.0,4.57
2545,Campings,2012,Feb,71.0,244.0,3.44
2546,Campings,2012,Mar,187.0,394.0,2.11
2547,Campings,2012,Apr,978.0,1508.0,1.54
2548,Campings,2012,May,1477.0,2853.0,1.93
2549,Campings,2012,Jun,4594.0,9858.0,2.15
2550,Campings,2012,Jul,13978.0,32168.0,2.3
2551,Campings,2012,Aug,25859.0,60465.0,2.34
2552,Campings,2012,Sep,4289.0,11307.0,2.64
2553,Campings,2012,Oct,316.0,469.0,1.48
2554,Campings,2012,Nov,33.0,38.0,1.15
2555,Campings,2012,Dec,49.0,92.0,1.88
2556,Campings,2013,Jan,13.0,58.0,4.46
2557,Campings,2013,Feb,42.0,111.0,2.64
2558,Campings,2013,Mar,233.0,348.0,1.49
2559,Campings,2013,Apr,521.0,841.0,1.61
2560,Campings,2013,May,1891.0,3816.0,2.02
2561,Campings,2013,Jun,5079.0,9098.0,1.79
2562,Campings,2013,Jul,13721.0,29661.0,2.16
2563,Campings,2013,Aug,27679.0,62083.0,2.24
2564,Campings,2013,Sep,5635.0,12872.0,2.28
2565,Campings,2013,Oct,265.0,574.0,2.17
2566,Campings,2013,Nov,52.0,70.0,1.35
2567,Campings,2013,Dec,53.0,156.0,2.94
2568,Campings,2014,Jan,9.0,14.0,1.56
2569,Campings,2014,Feb,51.0,76.0,1.49
2570,Campings,2014,Mar,224.0,454.0,2.03
2571,Campings,2014,Apr,1165.0,2059.0,1.77
2572,Campings,2014,May,2003.0,3600.0,1.8
2573,Campings,2014,Jun,6519.0,14195.0,2.18
2574,Campings,2014,Jul,14364.0,33164.0,2.31
2575,Campings,2014,Aug,28053.0,66214.0,2.36
2576,Campings,2014,Sep,4695.0,11236.0,2.39
2577,Campings,2014,Oct,409.0,697.0,1.7
2578,Campings,2014,Nov,196.0,233.0,1.19
2579,Campings,2014,Dec,101.0,181.0,1.79
2580,Campings,2015,Jan,59.0,124.0,2.1
2581,Campings,2015,Feb,70.0,144.0,2.06
2582,Campings,2015,Mar,244.0,455.0,1.86
2583,Campings,2015,Apr,823.0,1723.0,2.09
2584,Campings,2015,May,2564.0,5796.0,2.26
2585,Campings,2015,Jun,6996.0,13481.0,1.93
2586,Campings,2015,Jul,17075.0,35906.0,2.1
2587,Campings,2015,Aug,23832.0,57209.0,2.4
2588,Campings,2015,Sep,6549.0,16404.0,2.5
2589,Campings,2015,Oct,456.0,953.0,2.09
2590,Campings,2015,Nov,99.0,188.0,1.9
2591,Campings,2015,Dec,43.0,101.0,2.35
2592,Campings,2016,Jan,54.0,132.0,2.44
2593,Campings,2016,Feb,136.0,241.0,1.77
2594,Campings,2016,Mar,475.0,652.0,1.37
2595,Campings,2016,Apr,1093.0,3027.0,2.77
2596,Campings,2016,May,2381.0,4510.0,1.89
2597,Campings,2016,Jun,7785.0,15621.0,2.01
2598,Campings,2016,Jul,19683.0,42931.0,2.18
2599,Campings,2016,Aug,32262.0,81721.0,2.53
2600,Campings,2016,Sep,10963.0,18414.0,1.68
2601,Campings,2016,Oct,523.0,932.0,1.78
2602,Campings,2016,Nov,127.0,269.0,2.12
2603,Campings,2016,Dec,115.0,190.0,1.65
2604,Campings,2017,Jan,85.0,208.0,2.45
2605,Campings,2017,Feb,71.0,158.0,2.23
2606,Campings,2017,Mar,267.0,435.0,1.63
2607,Campings,2017,Apr,1894.0,3237.0,1.71
2608,Campings,2017,May,3488.0,6460.0,1.85
2609,Campings,2017,Jun,9645.0,18641.0,1.93
2610,Campings,2017,Jul,15346.0,37406.0,2.44
2611,Campings,2017,Aug,28970.0,68766.0,2.37
2612,Campings,2017,Sep,11831.0,24512.0,2.07
2613,Campings,2017,Oct,1452.0,2660.0,1.83
2614,Campings,2017,Nov,138.0,322.0,2.33
2615,Campings,2017,Dec,75.0,146.0,1.95
2616,Campings,2018,Jan,65.0,139.0,2.14
2617,Campings,2018,Feb,104.0,170.0,1.63
2618,Campings,2018,Mar,253.0,508.0,2.01
2619,Campings,2018,Apr,1356.0,2543.0,1.88
2620,Campings,2018,May,3932.0,6782.0,1.72
2621,Campings,2018,Jun,7339.0,16188.0,2.21
2622,Campings,2018,Jul,15616.0,38370.0,2.46
2623,Campings,2018,Aug,31304.0,80643.0,2.58
2624,Campings,2018,Sep,12000.0,29546.0,2.46
2625,Campings,2018,Oct,1088.0,1956.0,1.8
2626,Campings,2018,Nov,70.0,190.0,2.71
2627,Campings,2018,Dec,146.0,285.0,1.95
2628,Campings,2019,Jan,56.0,76.0,1.36
2629,Campings,2019,Feb,165.0,185.0,1.12
2630,Campings,2019,Mar,277.0,481.0,1.74
2631,Campings,2019,Apr,1579.0,2942.0,1.86
2632,Campings,2019,May,4871.0,7974.0,1.64
2633,Campings,2019,Jun,7858.0,15361.0,1.95
2634,Campings,2019,Jul,16596.0,40783.0,2.46
2635,Campings,2019,Aug,31948.0,78760.0,2.47
2636,Campings,2019,Sep,12704.0,29160.0,2.3
2637,Campings,2019,Oct,1291.0,2128.0,1.65
2638,Campings,2019,Nov,175.0,325.0,1.86
2639,Campings,2019,Dec,176.0,0.0,0.0
2640,Campings,2020,Jan,166.0,216.0,1.3
2641,Campings,2020,Feb,143.0,197.0,1.38
2642,Campings,2020,Mar,0.0,0.0,0.0
2643,Campings,2020,Mar,0.0,0.0,0.0
2644,Campings,2020,Mar,0.0,0.0,0.0
2645,Campings,2020,Apr,0.0,0.0,0.0
2646,Campings,2020,Apr,0.0,0.0,0.0
2647,Campings,2020,Apr,0.0,0.0,0.0
2648,Campings,2020,May,0.0,0.0,0.0
2649,Campings,2020,May,0.0,0.0,0.0
2650,Campings,2020,May,0.0,0.0,0.0
2651,Campings,2020,Jun,234.0,2447.0,10.46
2652,Campings,2020,Jul,4886.0,12278.0,2.51
2653,Campings,2020,Aug,6547.0,17562.0,2.68
2654,Campings,2020,Sep,1758.0,5103.0,2.9
2655,Campings,2020,Oct,103.0,225.0,2.18
2656,Campings,2020,Nov,8.0,31.0,3.88
2657,Campings,2020,Dec,0.0,0.0,0.0
2658,Campings,2020,Dec,0.0,0.0,0.0
2659,Campings,2020,Dec,0.0,0.0,0.0
2660,Campings,2021,Jan,0.0,0.0,0.0
2661,Campings,2021,Jan,0.0,0.0,0.0
2662,Campings,2021,Jan,0.0,0.0,0.0
2663,Campings,2021,Feb,0.0,0.0,0.0
2664,Campings,2021,Feb,0.0,0.0,0.0
2665,Campings,2021,Feb,0.0,0.0,0.0
2666,Campings,2021,Mar,0.0,0.0,0.0
2667,Campings,2021,Mar,0.0,0.0,0.0
2668,Campings,2021,Mar,0.0,0.0,0.0
2669,Campings,2021,Apr,191.0,358.0,1.87
2670,Campings,2021,May,438.0,1004.0,2.29
2671,Campings,2021,Jun,4729.0,11266.0,2.38
2672,Campings,2021,Jul,11927.0,26375.0,2.21
2673,Campings,2021,Aug,17774.0,48227.0,2.71
2674,Campings,2021,Sep,9378.0,23583.0,2.51
2675,Campings,2021,Oct,1531.0,2827.0,1.85
2676,Campings,2021,Nov,743.0,1221.0,1.64
2677,Campings,2021,Dec,113.0,176.0,1.56
2678,Campings,2022,Jan,111.0,214.0,1.93
2679,Campings,2022,Feb,264.0,514.0,1.95
2680,Campings,2022,Mar,639.0,1184.0,1.85
2681,Campings,2022,Apr,2647.0,5118.0,1.93
2682,Campings,2022,May,4485.0,9375.0,2.09
2683,Campings,2022,Jun,9856.0,19865.0,2.02
2684,Campings,2022,Jul,16544.0,37542.0,2.27
2685,Campings,2022,Aug,31544.0,72425.0,2.3
2686,Apartments,2001,Jan,537.0,1676.0,3.12
2687,Apartments,2001,Feb,480.0,1498.0,3.12
2688,Apartments,2001,Mar,327.0,1087.0,3.32
2689,Apartments,2001,Apr,240.0,1208.0,5.03
2690,Apartments,2001,May,72.0,496.0,6.89
2691,Apartments,2001,Jun,165.0,1013.0,6.14
2692,Apartments,2001,Jul,368.0,3143.0,8.54
2693,Apartments,2001,Aug,250.0,2982.0,11.93
2694,Apartments,2001,Sep,146.0,1254.0,8.59
2695,Apartments,2001,Oct,200.0,885.0,4.42
2696,Apartments,2001,Nov,4.0,172.0,43.0
2697,Apartments,2001,Dec,264.0,808.0,3.06
2698,Apartments,2002,Jan,349.0,824.0,2.36
2699,Apartments,2002,Feb,247.0,1028.0,4.16
2700,Apartments,2002,Mar,376.0,988.0,2.63
2701,Apartments,2002,Apr,266.0,898.0,3.38
2702,Apartments,2002,May,120.0,717.0,5.98
2703,Apartments,2002,Jun,246.0,1762.0,7.16
2704,Apartments,2002,Jul,398.0,3348.0,8.41
2705,Apartments,2002,Aug,694.0,3634.0,5.24
2706,Apartments,2002,Sep,208.0,1110.0,5.34
2707,Apartments,2002,Oct,55.0,632.0,11.49
2708,Apartments,2002,Nov,10.0,370.0,37.0
2709,Apartments,2002,Dec,383.0,1262.0,3.3
2710,Apartments,2003,Jan,485.0,1391.0,2.87
2711,Apartments,2003,Feb,466.0,1303.0,2.8
2712,Apartments,2003,Mar,224.0,935.0,4.17
2713,Apartments,2003,Apr,96.0,652.0,6.79
2714,Apartments,2003,May,130.0,798.0,6.14
2715,Apartments,2003,Jun,130.0,1058.0,8.14
2716,Apartments,2003,Jul,200.0,1480.0,7.4
2717,Apartments,2003,Aug,189.0,2111.0,11.17
2718,Apartments,2003,Sep,185.0,1327.0,7.17
2719,Apartments,2003,Oct,57.0,686.0,12.04
2720,Apartments,2003,Nov,36.0,560.0,15.56
2721,Apartments,2003,Dec,381.0,1854.0,4.87
2722,Apartments,2004,Jan,197.0,856.0,4.35
2723,Apartments,2004,Feb,259.0,1224.0,4.73
2724,Apartments,2004,Mar,108.0,978.0,9.06
2725,Apartments,2004,Apr,208.0,1104.0,5.31
2726,Apartments,2004,May,183.0,1101.0,6.02
2727,Apartments,2004,Jun,284.0,1507.0,5.31
2728,Apartments,2004,Jul,355.0,2598.0,7.32
2729,Apartments,2004,Aug,332.0,3079.0,9.27
2730,Apartments,2004,Sep,192.0,1498.0,7.8
2731,Apartments,2004,Oct,127.0,951.0,7.49
2732,Apartments,2004,Nov,106.0,1100.0,10.38
2733,Apartments,2004,Dec,378.0,1677.0,4.44
2734,Apartments,2005,Jan,378.0,2090.0,5.53
2735,Apartments,2005,Feb,332.0,1852.0,5.58
2736,Apartments,2005,Mar,376.0,2195.0,5.84
2737,Apartments,2005,Apr,306.0,2802.0,9.16
2738,Apartments,2005,May,447.0,3756.0,8.4
2739,Apartments,2005,Jun,498.0,3540.0,7.11
2740,Apartments,2005,Jul,708.0,4899.0,6.92
2741,Apartments,2005,Aug,609.0,4208.0,6.91
2742,Apartments,2005,Sep,224.0,2100.0,9.38
2743,Apartments,2005,Oct,193.0,2231.0,11.56
2744,Apartments,2005,Nov,84.0,1162.0,13.83
2745,Apartments,2005,Dec,428.0,2476.0,5.79
2746,Apartments,2006,Jan,441.0,2015.0,4.57
2747,Apartments,2006,Feb,354.0,1818.0,5.14
2748,Apartments,2006,Mar,149.0,1035.0,6.95
2749,Apartments,2006,Apr,300.0,1444.0,4.81
2750,Apartments,2006,May,388.0,1963.0,5.06
2751,Apartments,2006,Jun,434.0,2602.0,6.0
2752,Apartments,2006,Jul,828.0,4656.0,5.62
2753,Apartments,2006,Aug,821.0,3948.0,4.81
2754,Apartments,2006,Sep,524.0,2032.0,3.88
2755,Apartments,2006,Oct,223.0,1220.0,5.47
2756,Apartments,2006,Nov,96.0,1056.0,11.0
2757,Apartments,2006,Dec,432.0,1670.0,3.87
2758,Apartments,2007,Jan,358.0,1618.0,4.52
2759,Apartments,2007,Feb,356.0,2200.0,6.18
2760,Apartments,2007,Mar,308.0,2149.0,6.98
2761,Apartments,2007,Apr,434.0,2640.0,6.08
2762,Apartments,2007,May,427.0,2622.0,6.14
2763,Apartments,2007,Jun,570.0,2732.0,4.79
2764,Apartments,2007,Jul,765.0,4236.0,5.54
2765,Apartments,2007,Aug,953.0,6045.0,6.34
2766,Apartments,2007,Sep,666.0,3148.0,4.73
2767,Apartments,2007,Oct,323.0,2170.0,6.72
2768,Apartments,2007,Nov,184.0,1402.0,7.62
2769,Apartments,2007,Dec,374.0,2024.0,5.41
2770,Apartments,2008,Jan,583.0,2210.0,3.79
2771,Apartments,2008,Feb,537.0,2377.0,4.43
2772,Apartments,2008,Mar,524.0,2731.0,5.21
2773,Apartments,2008,Apr,450.0,2408.0,5.35
2774,Apartments,2008,May,606.0,3442.0,5.68
2775,Apartments,2008,Jun,664.0,3366.0,5.07
2776,Apartments,2008,Jul,732.0,4468.0,6.1
2777,Apartments,2008,Aug,1217.0,6442.0,5.29
2778,Apartments,2008,Sep,714.0,2578.0,3.61
2779,Apartments,2008,Oct,350.0,1479.0,4.23
2780,Apartments,2008,Nov,212.0,1490.0,7.03
2781,Apartments,2008,Dec,384.0,1873.0,4.88
2782,Apartments,2009,Jan,317.0,1672.0,5.27
2783,Apartments,2009,Feb,504.0,2466.0,4.89
2784,Apartments,2009,Mar,229.0,1808.0,7.9
2785,Apartments,2009,Apr,336.0,1806.0,5.38
2786,Apartments,2009,May,490.0,1978.0,4.04
2787,Apartments,2009,Jun,844.0,3548.0,4.2
2788,Apartments,2009,Jul,649.0,4110.0,6.33
2789,Apartments,2009,Aug,977.0,6170.0,6.32
2790,Apartments,2009,Sep,638.0,2448.0,3.84
2791,Apartments,2009,Oct,436.0,1802.0,4.13
2792,Apartments,2009,Nov,78.0,1138.0,14.59
2793,Apartments,2009,Dec,280.0,1146.0,4.09
2794,Apartments,2010,Jan,89.0,1217.0,13.67
2795,Apartments,2010,Feb,610.0,2290.0,3.75
2796,Apartments,2010,Mar,273.0,1724.0,6.32
2797,Apartments,2010,Apr,296.0,1536.0,5.19
2798,Apartments,2010,May,623.0,1974.0,3.17
2799,Apartments,2010,Jun,734.0,2940.0,4.01
2800,Apartments,2010,Jul,833.0,3861.0,4.64
2801,Apartments,2010,Aug,1089.0,5645.0,5.18
2802,Apartments,2010,Sep,806.0,3256.0,4.04
2803,Apartments,2010,Oct,509.0,1596.0,3.14
2804,Apartments,2010,Nov,204.0,828.0,4.06
2805,Apartments,2010,Dec,295.0,1425.0,4.83
2806,Apartments,2011,Jan,218.0,1112.0,5.1
2807,Apartments,2011,Feb,166.0,1306.0,7.87
2808,Apartments,2011,Mar,173.0,804.0,4.65
2809,Apartments,2011,Apr,310.0,1062.0,3.43
2810,Apartments,2011,May,405.0,1439.0,3.55
2811,Apartments,2011,Jun,1168.0,3460.0,2.96
2812,Apartments,2011,Jul,1000.0,5442.0,5.44
2813,Apartments,2011,Aug,1243.0,6517.0,5.24
2814,Apartments,2011,Sep,716.0,2606.0,3.64
2815,Apartments,2011,Oct,563.0,1778.0,3.16
2816,Apartments,2011,Nov,118.0,714.0,6.05
2817,Apartments,2011,Dec,132.0,710.0,5.38
2818,Apartments,2012,Jan,109.0,603.0,5.53
2819,Apartments,2012,Feb,199.0,885.0,4.45
2820,Apartments,2012,Mar,276.0,1126.0,4.08
2821,Apartments,2012,Apr,512.0,2032.0,3.97
2822,Apartments,2012,May,833.0,2397.0,2.88
2823,Apartments,2012,Jun,1086.0,3609.0,3.32
2824,Apartments,2012,Jul,1437.0,6484.0,4.51
2825,Apartments,2012,Aug,1939.0,9227.0,4.76
2826,Apartments,2012,Sep,1420.0,4630.0,3.26
2827,Apartments,2012,Oct,753.0,1908.0,2.53
2828,Apartments,2012,Nov,250.0,1234.0,4.94
2829,Apartments,2012,Dec,404.0,1467.0,3.63
2830,Apartments,2013,Jan,255.0,634.0,2.49
2831,Apartments,2013,Feb,470.0,1215.0,2.59
2832,Apartments,2013,Mar,563.0,1675.0,2.98
2833,Apartments,2013,Apr,513.0,1366.0,2.66
2834,Apartments,2013,May,1089.0,2664.0,2.45
2835,Apartments,2013,Jun,1206.0,3251.0,2.7
2836,Apartments,2013,Jul,1653.0,6149.0,3.72
2837,Apartments,2013,Aug,1578.0,8458.0,5.36
2838,Apartments,2013,Sep,1442.0,4571.0,3.17
2839,Apartments,2013,Oct,631.0,1827.0,2.9
2840,Apartments,2013,Nov,239.0,906.0,3.79
2841,Apartments,2013,Dec,282.0,1291.0,4.58
2842,Apartments,2014,Jan,221.0,729.0,3.3
2843,Apartments,2014,Feb,282.0,860.0,3.05
2844,Apartments,2014,Mar,313.0,772.0,2.47
2845,Apartments,2014,Apr,897.0,1862.0,2.08
2846,Apartments,2014,May,1150.0,2541.0,2.21
2847,Apartments,2014,Jun,1242.0,3168.0,2.55
2848,Apartments,2014,Jul,1404.0,6926.0,4.93
2849,Apartments,2014,Aug,1741.0,9220.0,5.3
2850,Apartments,2014,Sep,1393.0,4400.0,3.16
2851,Apartments,2014,Oct,535.0,1222.0,2.28
2852,Apartments,2014,Nov,95.0,418.0,4.4
2853,Apartments,2014,Dec,177.0,513.0,2.9
2854,Apartments,2015,Jan,198.0,649.0,3.28
2855,Apartments,2015,Feb,300.0,775.0,2.58
2856,Apartments,2015,Mar,417.0,1265.0,3.03
2857,Apartments,2015,Apr,839.0,1950.0,2.32
2858,Apartments,2015,May,2090.0,3716.0,1.78
2859,Apartments,2015,Jun,2164.0,5148.0,2.38
2860,Apartments,2015,Jul,1931.0,8157.0,4.22
2861,Apartments,2015,Aug,2636.0,12270.0,4.65
2862,Apartments,2015,Sep,2493.0,6385.0,2.56
2863,Apartments,2015,Oct,1332.0,2215.0,1.66
2864,Apartments,2015,Nov,260.0,910.0,3.5
2865,Apartments,2015,Dec,421.0,1069.0,2.54
2866,Apartments,2016,Jan,401.0,1350.0,3.37
2867,Apartments,2016,Feb,472.0,1290.0,2.73
2868,Apartments,2016,Mar,746.0,1745.0,2.34
2869,Apartments,2016,Apr,1483.0,2864.0,1.93
2870,Apartments,2016,May,3200.0,6398.0,2.0
2871,Apartments,2016,Jun,3894.0,9107.0,2.34
2872,Apartments,2016,Jul,3390.0,11292.0,3.33
2873,Apartments,2016,Aug,3574.0,14163.0,3.96
2874,Apartments,2016,Sep,3774.0,9048.0,2.4
2875,Apartments,2016,Oct,2339.0,5844.0,2.5
2876,Apartments,2016,Nov,438.0,1327.0,3.03
2877,Apartments,2016,Dec,734.0,1959.0,2.67
2878,Apartments,2017,Jan,533.0,1653.0,3.1
2879,Apartments,2017,Feb,836.0,2037.0,2.44
2880,Apartments,2017,Mar,706.0,2390.0,3.39
2881,Apartments,2017,Apr,2499.0,5857.0,2.34
2882,Apartments,2017,May,4116.0,7821.0,1.9
2883,Apartments,2017,Jun,5675.0,12680.0,2.23
2884,Apartments,2017,Jul,4589.0,16715.0,3.64
2885,Apartments,2017,Aug,4973.0,16020.0,3.22
2886,Apartments,2017,Sep,5881.0,13969.0,2.38
2887,Apartments,2017,Oct,3319.0,7347.0,2.21
2888,Apartments,2017,Nov,814.0,2460.0,3.02
2889,Apartments,2017,Dec,743.0,3017.0,4.06
2890,Apartments,2018,Jan,466.0,1447.0,3.11
2891,Apartments,2018,Feb,512.0,1901.0,3.71
2892,Apartments,2018,Mar,803.0,1926.0,2.4
2893,Apartments,2018,Apr,2096.0,3881.0,1.85
2894,Apartments,2018,May,4397.0,6999.0,1.59
2895,Apartments,2018,Jun,2800.0,6916.0,2.47
2896,Apartments,2018,Jul,3513.0,9868.0,2.81
2897,Apartments,2018,Aug,4325.0,13928.0,3.22
2898,Apartments,2018,Sep,4652.0,11643.0,2.5
2899,Apartments,2018,Oct,2392.0,5208.0,2.18
2900,Apartments,2018,Nov,810.0,1809.0,2.23
2901,Apartments,2018,Dec,575.0,1683.0,2.93
2902,Apartments,2019,Jan,567.0,1297.0,2.29
2903,Apartments,2019,Feb,436.0,1077.0,2.47
2904,Apartments,2019,Mar,554.0,1499.0,2.71
2905,Apartments,2019,Apr,1606.0,4099.0,2.55
2906,Apartments,2019,May,2216.0,4624.0,2.09
2907,Apartments,2019,Jun,3611.0,7974.0,2.21
2908,Apartments,2019,Jul,3262.0,12292.0,3.77
2909,Apartments,2019,Aug,4391.0,16008.0,3.65
2910,Apartments,2019,Sep,6021.0,13188.0,2.19
2911,Apartments,2019,Oct,2803.0,5179.0,1.85
2912,Apartments,2019,Nov,657.0,1663.0,2.53
2913,Apartments,2019,Dec,655.0,2083.0,3.18
2914,Apartments,2020,Jan,562.0,2395.0,4.26
2915,Apartments,2020,Feb,1069.0,3947.0,3.69
2916,Apartments,2020,Mar,322.0,2264.0,7.03
2917,Apartments,2020,Apr,0.0,0.0,0.0
2918,Apartments,2020,May,0.0,0.0,0.0
2919,Apartments,2020,Jun,726.0,5177.0,7.13
2920,Apartments,2020,Jul,1447.0,6719.0,4.64
2921,Apartments,2020,Aug,1140.0,5727.0,5.02
2922,Apartments,2020,Sep,1007.0,4710.0,4.68
2923,Apartments,2020,Oct,283.0,2331.0,8.24
2924,Apartments,2020,Nov,286.0,1908.0,6.67
2925,Apartments,2020,Dec,119.0,1145.0,9.62
2926,Apartments,2021,Jan,135.0,1344.0,9.96
2927,Apartments,2021,Feb,66.0,1012.0,15.33
2928,Apartments,2021,Mar,170.0,970.0,5.71
2929,Apartments,2021,Apr,223.0,1842.0,8.26
2930,Apartments,2021,May,291.0,1773.0,6.09
2931,Apartments,2021,Jun,913.0,3309.0,3.62
2932,Apartments,2021,Jul,1750.0,6425.0,3.67
2933,Apartments,2021,Aug,2008.0,7420.0,3.7
2934,Apartments,2021,Sep,2104.0,5940.0,2.82
2935,Apartments,2021,Oct,1600.0,4486.0,2.8
2936,Apartments,2021,Nov,570.0,3068.0,5.38
2937,Apartments,2021,Dec,382.0,2375.0,6.22
2938,Apartments,2022,Jan,373.0,2022.0,5.42
2939,Apartments,2022,Feb,859.0,3341.0,3.89
2940,Apartments,2022,Mar,512.0,2197.0,4.29
2941,Apartments,2022,Apr,2172.0,5212.0,2.4
2942,Apartments,2022,May,3792.0,8823.0,2.33
2943,Apartments,2022,Jun,4254.0,9946.0,2.34
2944,Apartments,2022,Jul,5038.0,14961.0,2.97
2945,Apartments,2022,Aug,5069.0,16516.0,3.26
2946,Rural Tourism,2001,Jan,40.0,62.0,1.55
2947,Rural Tourism,2001,Feb,113.0,305.0,2.7
