Tipo de alojamiento	Total Nacional	Comunidades y Ciudades Autónomas	Residencia: Nivel 1	Residencia: Nivel 2	Viajeros y pernoctaciones	Periodo	Total
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M11	364
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M10	620
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M09	24.796
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M08	336.645
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M07	299.861
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M06	45.972
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M05	4.296
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M04	1.697
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M03	4.021
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M02	372
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2002M01	248
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M12	195
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M11	621
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M10	1.293
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M09	26.425
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M08	338.681
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M07	259.453
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M06	43.009
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M05	2.701
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M04	9.103
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M03	221
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M02	176
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2001M01	213
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M08	31.544
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M07	16.544
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M06	9.856
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M05	4.485
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M04	2.647
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M03	639
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M02	264
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2022M01	111
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M12	113
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M11	743
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M10	1.531
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M09	9.378
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M08	17.774
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M07	11.927
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M06	4.729
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M05	438
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M04	191
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M03	0
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M02	0
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2021M01	0
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M12	.
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M11	8
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M10	103
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M09	1.758
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M08	6.547
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M07	4.886
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M06	234
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M05	.
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M04	0
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M03	0
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M02	143
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2020M01	166
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M12	176
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M11	175
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M10	1.291
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M09	12.704
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M08	31.948
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M07	16.596
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M06	7.858
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M05	4.871
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M04	1.579
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M03	277
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M02	165
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2019M01	56
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M12	146
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M11	70
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M10	1.088
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M09	12.000
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M08	31.304
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M07	15.616
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M06	7.339
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M05	3.932
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M04	1.356
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M03	253
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M02	104
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2018M01	65
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M12	75
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M11	138
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M10	1.452
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M09	11.831
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M08	28.970
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M07	15.346
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M06	9.645
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M05	3.488
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M04	1.894
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M03	267
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M02	71
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2017M01	85
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M12	115
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M11	127
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M10	523
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M09	10.963
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M08	32.262
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M07	19.683
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M06	7.785
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M05	2.381
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M04	1.051
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M03	475
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M02	136
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2016M01	54
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M12	43
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M11	99
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M10	456
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M09	6.549
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M08	23.832
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M07	17.075
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M06	6.996
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M05	2.564
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M04	823
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M03	244
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M02	70
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2015M01	59
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M12	101
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M11	196
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M10	409
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M09	4.695
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M08	28.053
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M07	14.364
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M06	6.519
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M05	2.003
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M04	1.165
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M03	224
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M02	51
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2014M01	9
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M12	53
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M11	52
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M10	265
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M09	5.635
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M08	27.679
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M07	13.721
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M06	5.079
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M05	1.891
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M04	521
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M03	233
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M02	42
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2013M01	13
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2012M12	49
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2012M11	33
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2012M10	316
Encuesta de Ocupación en Campings	Total Nacional	12 Galicia	Total 	Residentes en el Extranjero	Viajero	2012M09	4.289
