accommodation_type,year,month,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay
Rural Tourism,2006,Jun,161756.0,353097.0,2.182898934197186,10713.0,19415.0,1.8122841407635584
Rural Tourism,2006,Jul,217720.0,735969.0,3.380346316369649,19011.0,48583.0,2.555520488138446
Rural Tourism,2006,Aug,295265.0,1409161.0,4.772529761400776,29044.0,95839.0,3.2997865307808842
Rural Tourism,2006,Sep,179097.0,467547.0,2.6105797417042163,12405.0,25667.0,2.0690850463522774
Rural Tourism,2006,Oct,198967.0,486912.0,2.447199786899335,10031.0,19263.0,1.9203469245339448
Rural Tourism,2006,Nov,156988.0,331155.0,2.1094287461462025,7036.0,12013.0,1.7073621375781693
Rural Tourism,2006,Dec,223436.0,598633.0,2.679214629692619,10070.0,20433.0,2.0290963257199603
Rural Tourism,2007,Jan,92597.0,210314.0,2.271283086925062,4419.0,8248.0,1.8664856302330843
Rural Tourism,2007,Feb,127780.0,264708.0,2.071591798403506,5634.0,9332.0,1.6563720269790558
Rural Tourism,2007,Mar,169901.0,340154.0,2.002071794751061,8245.0,14516.0,1.760582171012735
Rural Tourism,2007,Apr,269813.0,780927.0,2.894326811532432,13713.0,31583.0,2.303143002989864
Rural Tourism,2007,May,165399.0,352389.0,2.1305388787114796,9416.0,17284.0,1.8355989804587935
Rural Tourism,2007,Jun,191722.0,408773.0,2.132113163851827,12167.0,21491.0,1.7663351688994822
Rural Tourism,2007,Jul,229579.0,779978.0,3.3974274650556016,17865.0,46075.0,2.5790652113070247
Rural Tourism,2007,Aug,323574.0,1443893.0,4.462327010204776,32225.0,97418.0,3.023056633048875
Rural Tourism,2007,Sep,187274.0,484586.0,2.587577560152504,14479.0,31647.0,2.185717245666137
Rural Tourism,2007,Oct,221486.0,521327.0,2.3537695384809876,12654.0,24776.0,1.957957957957958
Rural Tourism,2007,Nov,175376.0,428421.0,2.4428713164857223,9631.0,17551.0,1.822344512511681
Rural Tourism,2007,Dec,227910.0,622713.0,2.73227589838094,9832.0,20162.0,2.0506509357200975
Rural Tourism,2008,Jan,94994.0,222154.0,2.33861085963324,4088.0,7610.0,1.861545988258317
Rural Tourism,2008,Feb,146510.0,291846.0,1.991986895092485,6697.0,11102.0,1.6577572047185307
Rural Tourism,2008,Mar,223082.0,661224.0,2.964040128741898,12501.0,29132.0,2.330373570114391
Rural Tourism,2008,Apr,170283.0,347275.0,2.0393991179389603,7611.0,13696.0,1.7995007226382866
Rural Tourism,2008,May,188874.0,481692.0,2.550335144064297,12053.0,23196.0,1.9245001244503444
Rural Tourism,2008,Jun,191315.0,437415.0,2.2863601913075295,10783.0,21498.0,1.993693777241955
Rural Tourism,2008,Jul,236103.0,770555.0,3.2636391744281097,16717.0,44939.0,2.688221570856015
Rural Tourism,2008,Aug,318734.0,1446976.0,4.539760427190071,27840.0,88347.0,3.173383620689655
Rural Tourism,2008,Sep,190899.0,485496.0,2.543208712460516,13996.0,28143.0,2.0107887967990856
Rural Tourism,2008,Oct,206847.0,432702.0,2.0918940086150632,11430.0,20741.0,1.8146106736657919
Rural Tourism,2008,Nov,172383.0,344850.0,2.0004872870294634,9813.0,16328.0,1.6639152145113625
Rural Tourism,2008,Dec,220944.0,553669.0,2.505924578173655,11567.0,21388.0,1.849053341402265
Rural Tourism,2009,Jan,93478.0,251416.0,2.6895740174158624,4375.0,7281.0,1.6642285714285714
Rural Tourism,2009,Feb,129787.0,256989.0,1.9800827509688952,6584.0,10495.0,1.5940157958687728
Rural Tourism,2009,Mar,173301.0,377638.0,2.179087252814467,8992.0,15717.0,1.7478870106761566
Rural Tourism,2009,Apr,257825.0,695788.0,2.6986832153592553,13106.0,26922.0,2.0541736609186634
Rural Tourism,2009,May,192493.0,423731.0,2.201280046547147,11129.0,20965.0,1.883817054542187
Rural Tourism,2009,Jun,186232.0,426948.0,2.292559817861592,12154.0,22658.0,1.8642422247819648
Rural Tourism,2009,Jul,257089.0,780128.0,3.03446666329559,20125.0,46705.0,2.3207453416149066
Rural Tourism,2009,Aug,326356.0,1478869.0,4.531459510473225,32245.0,95200.0,2.952395720266708
Rural Tourism,2009,Sep,202160.0,504378.0,2.49494459833795,15004.0,29761.0,1.9835377232737936
Rural Tourism,2009,Oct,234174.0,537013.0,2.2932221339687584,14188.0,25584.0,1.8032139836481533
Rural Tourism,2009,Nov,172657.0,351492.0,2.035781926015163,8843.0,13915.0,1.5735610087074523
Rural Tourism,2009,Dec,223319.0,578401.0,2.5900214491377804,11325.0,21003.0,1.854569536423841
Rural Tourism,2010,Jan,100003.0,257816.0,2.5780826575202744,4776.0,7807.0,1.6346314907872697
Rural Tourism,2010,Feb,129096.0,259748.0,2.012053045795377,5120.0,8294.0,1.619921875
Rural Tourism,2010,Mar,194783.0,411382.0,2.11200156071115,9578.0,17186.0,1.794320317394028
Rural Tourism,2010,Apr,201763.0,555229.0,2.7518871150805646,12841.0,24933.0,1.941671209407367
Rural Tourism,2010,May,186022.0,359912.0,1.9347819075163153,13943.0,23026.0,1.6514379975615003
Rural Tourism,2010,Jun,193096.0,423403.0,2.1927072544226704,14870.0,25982.0,1.7472763954270343
Rural Tourism,2010,Jul,238836.0,748181.0,3.1326140112880805,22498.0,50240.0,2.2330873855453817
Rural Tourism,2010,Aug,311780.0,1401639.0,4.495602668548336,30797.0,87731.0,2.848686560379258
Rural Tourism,2010,Sep,186492.0,442536.0,2.3729489736825173,17730.0,30455.0,1.7177100958826848
Rural Tourism,2010,Oct,252215.0,586830.0,2.3267053902424517,17848.0,32245.0,1.8066450022411475
Rural Tourism,2010,Nov,140270.0,281980.0,2.0102659157339415,9725.0,15459.0,1.5896143958868894
Rural Tourism,2010,Dec,226249.0,613957.0,2.7136340934103576,10561.0,20514.0,1.9424296941577501
Rural Tourism,2011,Jan,88468.0,204466.0,2.3111859655468643,3482.0,5193.0,1.4913842619184376
Rural Tourism,2011,Feb,128200.0,258876.0,2.019313572542902,3664.0,5574.0,1.5212882096069869
Rural Tourism,2011,Mar,154317.0,313202.0,2.0296014049003026,5830.0,9828.0,1.6857632933104632
Rural Tourism,2011,Apr,249151.0,613955.0,2.4641883837512193,10783.0,20745.0,1.923861634053603
Rural Tourism,2011,May,177240.0,357226.0,2.0154931166779506,8126.0,13870.0,1.706866847157273
Rural Tourism,2011,Jun,209044.0,457910.0,2.1904957807925602,10817.0,18992.0,1.755754830359619
Rural Tourism,2011,Jul,264501.0,820440.0,3.1018408247983937,17261.0,36652.0,2.1233995712878744
Rural Tourism,2011,Aug,329230.0,1407791.0,4.276010691613766,25066.0,79196.0,3.1594989228436927
Rural Tourism,2011,Sep,191872.0,438581.0,2.2857999082721814,11368.0,21165.0,1.861805066854328
Rural Tourism,2011,Oct,219542.0,475481.0,2.1657860454947118,11750.0,19396.0,1.6507234042553192
Rural Tourism,2011,Nov,154702.0,314614.0,2.0336776512262285,6792.0,10972.0,1.6154299175500588
Rural Tourism,2011,Dec,212325.0,496378.0,2.337821735546921,7592.0,14161.0,1.8652528977871443
Rural Tourism,2012,Jan,93046.0,211579.0,2.273918276981278,3231.0,5052.0,1.563602599814299
Rural Tourism,2012,Feb,121177.0,242716.0,2.0029873655891794,4397.0,6355.0,1.4453036161018877
Rural Tourism,2012,Mar,164296.0,315116.0,1.9179773092467254,6255.0,8862.0,1.4167865707434053
Rural Tourism,2012,Apr,244897.0,654763.0,2.673626055035382,10001.0,20545.0,2.054294570542946
Rural Tourism,2012,May,164201.0,325000.0,1.9792814903685119,7821.0,13035.0,1.6666666666666667
Rural Tourism,2012,Jun,183083.0,374475.0,2.045383787680997,8579.0,14921.0,1.739246998484672
Rural Tourism,2012,Jul,237859.0,695715.0,2.9249050908311225,13761.0,29260.0,2.1262989608313347
Rural Tourism,2012,Aug,313989.0,1265588.0,4.030676233880805,22296.0,62665.0,2.810593828489415
Rural Tourism,2012,Sep,174868.0,395433.0,2.2613228263604546,11061.0,20215.0,1.8275924419130278
Rural Tourism,2012,Oct,211870.0,457177.0,2.157818473592297,11235.0,18957.0,1.6873164218958612
Rural Tourism,2012,Nov,154721.0,351437.0,2.2714240471558482,6233.0,10304.0,1.6531365313653137
Rural Tourism,2012,Dec,216028.0,508761.0,2.355069713185328,8823.0,12964.0,1.4693414938229628
Rural Tourism,2013,Jan,71387.0,155621.0,2.1799627383136984,2382.0,3722.0,1.5625524769101595
Rural Tourism,2013,Feb,99693.0,187970.0,1.885488449540088,4664.0,6477.0,1.3887221269296741
Rural Tourism,2013,Mar,204041.0,514445.0,2.52128248734323,7730.0,14817.0,1.9168175937904268
Rural Tourism,2013,Apr,127275.0,259726.0,2.0406678452170497,4057.0,6424.0,1.5834360364801578
Rural Tourism,2013,May,158278.0,325174.0,2.0544485020028054,7227.0,12134.0,1.678981596789816
Rural Tourism,2013,Jun,186847.0,389560.0,2.084914395200351,8922.0,14830.0,1.6621833669580812
Rural Tourism,2013,Jul,216001.0,645947.0,2.9904815255484927,13453.0,31832.0,2.366163680963354
Rural Tourism,2013,Aug,313224.0,1189338.0,3.7970845145965826,25301.0,69570.0,2.7496936879965217
Rural Tourism,2013,Sep,172913.0,385335.0,2.2284906282350083,11602.0,22233.0,1.9163075331839339
Rural Tourism,2013,Oct,182965.0,352630.0,1.927308501625994,7541.0,12346.0,1.6371833974273968
Rural Tourism,2013,Nov,178491.0,355939.0,1.9941565681182805,7194.0,11828.0,1.644147901028635
Rural Tourism,2013,Dec,198362.0,466570.0,2.352113812121273,6933.0,11856.0,1.7100822154911295
Rural Tourism,2014,Jan,81781.0,172647.0,2.1110893728372115,2706.0,4726.0,1.746489283074649
Rural Tourism,2014,Feb,113982.0,211023.0,1.8513712691477602,4237.0,6174.0,1.4571630870899221
Rural Tourism,2014,Mar,139897.0,269885.0,1.9291693174263922,6054.0,10177.0,1.6810373306904527
Rural Tourism,2014,Apr,216826.0,553201.0,2.5513591543449587,9059.0,18216.0,2.0108179710784855
Rural Tourism,2014,May,192818.0,409074.0,2.1215550415417646,9832.0,15371.0,1.5633645240032548
Rural Tourism,2014,Jun,193782.0,427290.0,2.2050035607022322,10307.0,17935.0,1.7400795575822257
Rural Tourism,2014,Jul,249716.0,736580.0,2.9496708260584024,17005.0,39369.0,2.3151426051161423
Rural Tourism,2014,Aug,358354.0,1294412.0,3.6121042321280075,28286.0,76269.0,2.696351552004525
Rural Tourism,2014,Sep,196718.0,450421.0,2.289678626256875,13103.0,25600.0,1.953751049378005
Rural Tourism,2014,Oct,211272.0,409407.0,1.9378194933545383,9149.0,15004.0,1.6399606514373155
Rural Tourism,2014,Nov,175985.0,351867.0,1.999414722845697,6509.0,9851.0,1.5134429251805193
Rural Tourism,2014,Dec,225529.0,531683.0,2.3574928279733425,7124.0,12564.0,1.763615946097698
Rural Tourism,2015,Jan,98496.0,225725.0,2.291717430149448,3515.0,5512.0,1.5681365576102417
Rural Tourism,2015,Feb,131738.0,258574.0,1.9627897797142815,5817.0,8055.0,1.3847343991748324
Rural Tourism,2015,Mar,175353.0,354224.0,2.0200623884393196,9250.0,13957.0,1.5088648648648648
Rural Tourism,2015,Apr,246144.0,583360.0,2.3699947997919915,10496.0,19614.0,1.8687118902439024
Rural Tourism,2015,May,218737.0,447049.0,2.043774029999497,10532.0,16442.0,1.5611469806304596
Rural Tourism,2015,Jun,221141.0,466602.0,2.1099750837700832,12450.0,21289.0,1.7099598393574298
Rural Tourism,2015,Jul,292593.0,840078.0,2.871148660425916,19700.0,43774.0,2.2220304568527918
Rural Tourism,2015,Aug,391107.0,1427545.0,3.650011377960507,33010.0,85049.0,2.5764616782793093
Rural Tourism,2015,Sep,229868.0,518521.0,2.2557337254424277,15243.0,28092.0,1.8429443023026963
Rural Tourism,2015,Oct,267775.0,570610.0,2.130930818784427,12675.0,21069.0,1.6622485207100592
Rural Tourism,2015,Nov,188045.0,381350.0,2.027972027972028,7340.0,12158.0,1.6564032697547684
Rural Tourism,2015,Dec,252332.0,600901.0,2.3813903904379945,7450.0,14084.0,1.8904697986577181
Rural Tourism,2016,Jan,121372.0,279303.0,2.3012144481428995,4908.0,7298.0,1.486960065199674
Rural Tourism,2016,Feb,151446.0,296423.0,1.9572851049218865,5697.0,8235.0,1.4454976303317535
Rural Tourism,2016,Mar,257924.0,652660.0,2.530435322032847,11133.0,22056.0,1.9811371597952034
Rural Tourism,2016,Apr,211801.0,411010.0,1.9405479671956223,7508.0,10911.0,1.4532498668087372
Rural Tourism,2016,May,218423.0,444691.0,2.0359165472500607,10359.0,16112.0,1.5553624867265181
Rural Tourism,2016,Jun,241883.0,519255.0,2.1467196950591814,14222.0,24745.0,1.739909998593728
Rural Tourism,2016,Jul,348915.0,1002234.0,2.872430248054684,22229.0,52104.0,2.3439650906473526
Rural Tourism,2016,Aug,427987.0,1578783.0,3.6888573718360607,32764.0,94903.0,2.8965633011842264
Rural Tourism,2016,Sep,253423.0,560201.0,2.2105373229738423,16845.0,32732.0,1.9431285247848027
Rural Tourism,2016,Oct,279611.0,598887.0,2.1418577952941766,13217.0,23115.0,1.7488840130135432
Rural Tourism,2016,Nov,189953.0,378463.0,1.9924033839949882,6516.0,10309.0,1.5821055862492326
Rural Tourism,2016,Dec,266850.0,628132.0,2.3538767097620386,8122.0,14989.0,1.845481408520069
Rural Tourism,2017,Jan,117588.0,251917.0,2.1423699697248018,4106.0,7178.0,1.7481734047735022
Rural Tourism,2017,Feb,168635.0,328512.0,1.9480653482373174,4722.0,7330.0,1.5523083439220668
Rural Tourism,2017,Mar,210366.0,400765.0,1.905084471825295,6687.0,10142.0,1.5166741438612232
Rural Tourism,2017,Apr,347184.0,861071.0,2.4801574957371306,15625.0,31194.0,1.996416
Rural Tourism,2017,May,226050.0,453997.0,2.0083919486839195,10069.0,15662.0,1.5554672757970007
Rural Tourism,2017,Jun,286697.0,593649.0,2.070649501041169,14223.0,24864.0,1.74815439780637
Rural Tourism,2017,Jul,374218.0,1060164.0,2.83301177388581,23542.0,57006.0,2.421459519157251
Rural Tourism,2017,Aug,454211.0,1689173.0,3.7189169791132315,32464.0,95040.0,2.9275505174963037
Rural Tourism,2017,Sep,295266.0,659315.0,2.232952659635718,17945.0,35247.0,1.9641682920033436
Rural Tourism,2017,Oct,275768.0,598195.0,2.1691965710307213,13123.0,24210.0,1.8448525489598415
Rural Tourism,2017,Nov,200857.0,395854.0,1.9708250148115325,7800.0,12758.0,1.6356410256410256
Rural Tourism,2017,Dec,308404.0,783207.0,2.5395487736864633,8857.0,19428.0,2.193519250310489
Rural Tourism,2018,Jan,122354.0,245173.0,2.0038004478807396,3962.0,6169.0,1.5570418980312972
Rural Tourism,2018,Feb,165555.0,322464.0,1.9477756636767238,5343.0,8972.0,1.6792064383305259
Rural Tourism,2018,Mar,286691.0,671497.0,2.3422325779323385,10626.0,20288.0,1.909279126670431
Rural Tourism,2018,Apr,272291.0,590474.0,2.1685402749264573,9128.0,15520.0,1.7002629272567922
Rural Tourism,2018,May,238474.0,473314.0,1.9847614414988637,11897.0,18919.0,1.5902328318063377
Rural Tourism,2018,Jun,308092.0,636879.0,2.0671714942289965,14982.0,24383.0,1.6274863169136298
Rural Tourism,2018,Jul,355468.0,1006319.0,2.830969313693497,19928.0,45155.0,2.2659072661581696
Rural Tourism,2018,Aug,478559.0,1688517.0,3.528336109027309,32012.0,87484.0,2.732850181182057
Rural Tourism,2018,Sep,309483.0,674832.0,2.180513953916693,18060.0,32737.0,1.8126799557032116
Rural Tourism,2018,Oct,295083.0,626720.0,2.1238770108749065,12952.0,21943.0,1.6941785052501543
Rural Tourism,2018,Nov,254291.0,530099.0,2.0846156568655596,8653.0,14413.0,1.665665087252976
Rural Tourism,2018,Dec,309788.0,784980.0,2.533926427104988,8457.0,15403.0,1.8213314414094832
Rural Tourism,2019,Jan,121099.0,251440.0,2.0763177235154706,3959.0,7121.0,1.798686537004294
Rural Tourism,2019,Feb,170492.0,321656.0,1.8866339769607958,5328.0,8012.0,1.5037537537537538
Rural Tourism,2019,Mar,249268.0,486163.0,1.950362661873967,7090.0,11326.0,1.5974612129760226
Rural Tourism,2019,Apr,309069.0,768872.0,2.487703393093452,13520.0,25230.0,1.8661242603550297
Rural Tourism,2019,May,271622.0,553155.0,2.0364882078771234,12270.0,19041.0,1.5518337408312959
Rural Tourism,2019,Jun,334150.0,697327.0,2.0868681729762084,15416.0,25416.0,1.6486766995329527
Rural Tourism,2019,Jul,390209.0,1092819.0,2.800599166087917,20847.0,50196.0,2.4078284645272703
Rural Tourism,2019,Aug,513135.0,1785166.0,3.4789402398978826,34278.0,92647.0,2.702812299434039
Rural Tourism,2019,Sep,296409.0,669151.0,2.2575259185787204,16084.0,29322.0,1.8230539666749566
Rural Tourism,2019,Oct,291487.0,570230.0,1.9562793537962242,11482.0,18588.0,1.6188817279219647
Rural Tourism,2019,Nov,271157.0,543782.0,2.0054138377397597,7445.0,11908.0,1.5994627266621895
Rural Tourism,2019,Dec,313967.0,776363.0,2.472753505941707,8055.0,15556.0,1.9312228429546865
Rural Tourism,2020,Jan,140927.0,289188.0,2.0520411276760306,3549.0,5439.0,1.532544378698225
Rural Tourism,2020,Feb,200636.0,391086.0,1.9492314440080545,4833.0,7445.0,1.5404510655907304
Rural Tourism,2020,Mar,45841.0,101420.0,2.212429920813246,1151.0,1838.0,1.5968722849695915
Rural Tourism,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0
Rural Tourism,2020,May,0.0,0.0,0.0,0.0,0.0,0.0
Rural Tourism,2020,Jun,113624.0,268569.0,2.363664366683095,3585.0,7539.0,2.102928870292887
Rural Tourism,2020,Jul,387241.0,1290945.0,3.3336991692511897,14506.0,39973.0,2.7556183648145596
Rural Tourism,2020,Aug,493393.0,1931050.0,3.9138171802194193,26122.0,75147.0,2.876770538243626
Rural Tourism,2020,Sep,241882.0,619362.0,2.5605956623477564,10625.0,21641.0,2.0368
Rural Tourism,2020,Oct,151171.0,359394.0,2.3774004273306386,5923.0,10408.0,1.7572176262029378
Rural Tourism,2020,Nov,0.0,0.0,0.0,0.0,0.0,0.0
Rural Tourism,2020,Dec,80114.0,203466.0,2.539705919065332,1414.0,2510.0,1.775106082036775
Rural Tourism,2021,Jan,30598.0,92474.0,3.0222236747499838,597.0,1253.0,2.0988274706867673
Rural Tourism,2021,Feb,31942.0,91154.0,2.8537348944962746,292.0,768.0,2.6301369863013697
Rural Tourism,2021,Mar,92575.0,219642.0,2.3725843910342963,3226.0,5202.0,1.6125232486050838
Rural Tourism,2021,Apr,115622.0,283682.0,2.4535296050924567,5358.0,9000.0,1.6797312430011198
Rural Tourism,2021,May,168571.0,353683.0,2.0981248257410825,8227.0,12020.0,1.4610429074996962
Rural Tourism,2021,Jun,273018.0,639844.0,2.343596392911823,10416.0,17962.0,1.7244623655913978
Rural Tourism,2021,Jul,444624.0,1398478.0,3.1453047968620678,25411.0,59346.0,2.3354452796033214
Rural Tourism,2021,Aug,550263.0,2082378.0,3.7843322193205795,36573.0,99439.0,2.7189183277281055
Rural Tourism,2021,Sep,339826.0,820659.0,2.414938821632247,19350.0,36763.0,1.8998966408268734
Rural Tourism,2021,Oct,368062.0,851907.0,2.3145747183898364,15692.0,26893.0,1.713803211827683
Rural Tourism,2021,Nov,222429.0,464356.0,2.0876594328976887,7383.0,12503.0,1.6934850331843425
Rural Tourism,2021,Dec,267455.0,681559.0,2.54831280028416,7460.0,13992.0,1.875603217158177
Rural Tourism,2022,Jan,125924.0,288042.0,2.2874273371239795,2946.0,4498.0,1.526816021724372
Rural Tourism,2022,Feb,187096.0,397082.0,2.1223436096976953,3964.0,6452.0,1.627648839556004
Rural Tourism,2022,Mar,190368.0,395965.0,2.0799976886871745,4582.0,6821.0,1.488651243998254
Rural Tourism,2022,Apr,341359.0,843266.0,2.4703201028828885,13446.0,24552.0,1.8259705488621152
Rural Tourism,2022,May,270110.0,565274.0,2.0927548035985337,12934.0,19445.0,1.503401886500696
Rural Tourism,2022,Jun,308637.0,698611.0,2.2635361282023867,14301.0,25203.0,1.7623243129851058
Rural Tourism,2022,Jul,430990.0,1296106.0,3.007276270911158,21855.0,52202.0,2.3885609700297414
Rural Tourism,2022,Aug,504888.0,1866009.0,3.695887008603888,30362.0,81935.0,2.6986035175548384
Hotels,2001,Jan,1128446.0,5761463.0,5.1056612367804926,10642.0,23445.0,2.203063333959782
Hotels,2001,Feb,1339747.0,6884292.0,5.138501523048754,24422.0,44113.0,1.8062812218491524
Hotels,2001,Mar,1814012.0,8602828.0,4.742431692844369,23163.0,46066.0,1.9887752018305056
Hotels,2001,Apr,2364361.0,10211964.0,4.31912216450872,34462.0,63699.0,1.8483837270036563
Hotels,2001,May,3008382.0,14771434.0,4.910092534791127,42735.0,72837.0,1.7043875043875043
Hotels,2001,Jun,2967681.0,16450180.0,5.543109249275782,52104.0,96290.0,1.848034699831107
Hotels,2001,Jul,3161227.0,19011751.0,6.014041699631187,59357.0,129386.0,2.1797934531731724
Hotels,2001,Aug,3261505.0,19130357.0,5.865499822934504,72248.0,154930.0,2.1444192226774446
Hotels,2001,Sep,3083433.0,17623937.0,5.715686703748712,54881.0,105840.0,1.9285362876040888
Hotels,2001,Oct,2450777.0,13262332.0,5.411480522299662,40615.0,72332.0,1.7809183799089006
Hotels,2001,Nov,1321662.0,6441212.0,4.873569793184641,21212.0,39454.0,1.8599849141995097
Hotels,2001,Dec,1110768.0,5268853.0,4.7434324719473375,20967.0,39328.0,1.8757094481804741
Hotels,2002,Jan,1049417.0,5635583.0,5.370203646405575,11998.0,25169.0,2.097766294382397
Hotels,2002,Feb,1344246.0,6623530.0,4.9273198506820926,17863.0,36035.0,2.017298326149023
Hotels,2002,Mar,1893318.0,8579091.0,4.531246731927759,24406.0,50341.0,2.0626485290502337
Hotels,2002,Apr,2227104.0,9254630.0,4.155454796902165,38022.0,72547.0,1.90802693177634
Hotels,2002,May,2876419.0,13641013.0,4.742359510210439,48252.0,85721.0,1.7765273978280693
Hotels,2002,Jun,2816523.0,15372858.0,5.458097803568442,53667.0,98374.0,1.833044515251458
Hotels,2002,Jul,3081427.0,17785730.0,5.771913467364309,56728.0,125335.0,2.209402764067127
